St,Course #,S,L,Course Name,_,CR,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
O,RUSSN112,B,L,Beginning Russian II Lab,,0.00,N,,T 0200-0255PM,TOH 312,"McGavran, James III."
O,RUSSN232,,,Intermed Russian II Students in Russian 232 must also register for Russian 232 L.,,1.00,N,FOL-R,MWF 1255-0150PM,TOH 312,"Walter, Irina"
O,RUSSN232,,L,Intermed Russian II Lab,,0.00,N,,T 1255-0150PM,TOH 312,"Walter, Irina"
O,RUSSN250,,T,Top:Subv Soviet Novels-Tr,,1.00,N,ALS-L,MWF 1045-1140,TOH 312,"McGavran, James III."
O,RUSSN254,,,Russ Culture & Civ,,1.00,N,FOL-R,MWF 1150-1245PM,TOH 300,"Walter, Irina"
C,RUSSN294,,,Academic Internship,,1.00,Y,,,,Staff
O,RUSSN298,,,IS/,,1.00,N,,,,Staff
O,RUSSN298,A,,IS/Gogol Short Fiction,,1.00,N,,,,"Walter, Irina"
O,RUSSN372,,,The Russian Press,,1.00,N,FOL-R ORC,MWF 0200-0255PM,TOH 302,"Walter, Irina"
C,RUSSN394,,,Academic Internship,,1.00,Y,,,,Staff
O,RUSSN398,,,IR/,,1.00,N,,,,Staff
O,SCICN217,,,Cultural Context Open to Science Conversation students only.,,1.00,N,BTS-T HBS WRI,T 0935-1100 Th 0930-1050,OM 340 OM 340,"Williamson, Thomas A. Schuurman, Douglas"
C,SOAN121,A,,Intro to Sociology Open to first-year students only.,,1.00,N,HBS MCD,MWF 0905-1000,OM 10,"Thornhill, Theodore E."
C,SOAN121,B,,Intro to Sociology Open to first-year students only.,,1.00,N,HBS MCD,MWF 1045-1140,OM 10,"Thornhill, Theodore E."
C,SOAN121,C,,Intro to Sociology Open to first-year students only.,,1.00,N,HBS MCD,T 0800-0925 Th 0800-0920,HH 302 HH 302,"Sheppard, Ryan R."
C,SOAN121,D,,Intro to Sociology Open to first-year students only.,,1.00,N,HBS MCD,T 0935-1100 Th 0930-1050,HH 302 HH 302,"Sheppard, Ryan R."
C,SOAN128,A,,Int/Cult Anthropology Open to first-year students only.,,1.00,N,HBS MCG,MWF 1045-1140,OM 340,"Anderson, Carolyn"
C,SOAN128,B,,Int/Cult Anthropology Open to first-year students only.,,1.00,N,HBS MCG,T 0935-1100 Th 0930-1050,HH 514 HH 514,"Keefe, Susi K."
C,SOAN128,C,,Int/Cult Anthropology Open to first-year students only.,,1.00,N,HBS MCG,T 1145-0110PM Th 1245-0205PM,HH 514 HH 514,"Keefe, Susi K."
C,SOAN235,,,Intro Islamic Feminisms,,1.00,N,MCG,MWF 0800-0855,HH 403,"Al Atiyat, Ibtesam"
C,SOAN260,,,Marriage & the Family,,1.00,N,HBS MCD,T 0120-0245PM Th 0215-0335PM,HH 317 HH 317,"Sheppard, Ryan R."
C,SOAN267,A,,Medical Anthropology,,1.00,N,HBS MCG,T 1145-0110PM Th 1245-0205PM,HH 302 HH 302,"Williamson, Thomas A."
C,SOAN267,B,,Medical Anthropology,,1.00,N,HBS MCG,T 0120-0245PM Th 0215-0335PM,HH 302 HH 302,"Williamson, Thomas A."
C,SOAN268,,,"Class, Status, and Power",,1.00,N,HBS,MWF 1255-0150PM,TOH 114,"Thornhill, Theodore E."
C,SOAN291,A,,Sociological Theory Open to Sociology/Anthropology majors only.,,1.00,N,HWC,MWF 0905-1000,TOH 312,"Al Atiyat, Ibtesam"
C,SOAN291,B,,Sociological Theory Open to Sociology/Anthropology majors only.,,1.00,N,HWC,MWF 1150-1245PM,HH 302,"Al Atiyat, Ibtesam"
C,SOAN294,,,Academic Internship,,1.00,Y,,,,Staff
O,SOAN298,,,IS/,,1.00,N,,,,Staff
C,SOAN298,A,,IS/Arab Spring in Jordan,,1.00,N,,,,"Al Atiyat, Ibtesam"
O,SOAN298,B,,IS/Achievement Gap,,1.00,N,,,,"Thornhill, Theodore E."
O,SOAN299,,,Top: Life/Death in Africa,,1.00,N,MCG,T 0120-0245PM Th 0215-0335PM,HH 514 HH 514,"Keefe, Susi K."
C,SOAN373,A,,Ethnograph Rsch Meth Open to Sociology/Anthropology majors only.,,1.00,N,WRI,T 0800-0925 Th 0800-0920,OM 20 OM 20,"Chiappari, Christopher L."
C,SOAN373,B,,Ethnograph Rsch Meth Open to Sociology/Anthropology majors only.,,1.00,N,WRI,T 0935-1100 Th 0930-1050,OM 20 OM 20,"Chiappari, Christopher L."
C,SOAN394,,,Academic Internship,,1.00,Y,,,,Staff
O,SOAN398,,,IR/,,1.00,N,,,,Staff
C,SOAN399,A,,Senior Seminar Open to Senior Sociology/Anthropology majors only Prerequisite: Completion of BTS-T or permission of instructor.,,1.00,N,EIN,MWF 1255-0150PM,HH 515,"Anderson, Carolyn"
O,SOAN399,B,,Senior Seminar Open to senior majors in Sociology/Anthropology only. Prerequisite: Completion of BTS-T or permission of instructor.,,1.00,N,EIN,MWF 0200-0255PM,HH 515,"Anderson, Carolyn"
O,SPAN112,A,,Beginning Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0800-0855,TOH 314,"Olson, Barbara"
C,SPAN112,B,,Beginning Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,,MWF 1150-1245PM,TOH 314,"Olson, Barbara"
C,SPAN231,A,,Intermed Spanish I Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0905-1000,TOH 314,"Villate-Isaza, Alberto"
X,SPAN231,B,,Intermed Spanish I Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0905-1000,,Staff
C,SPAN231,C,,Intermed Spanish I Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,,MWF 1045-1140,TOH 314,"Barnes-Karol, Gwendolyn"
O,SPAN231,D,,Intermed Spanish I Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,,MWF 1255-0150PM,TOH 314,"Villate-Isaza, Alberto"
C,SPAN232,A,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,MWF 0800-0855,TOH 312,"O'Conner, Jonathan P."
C,SPAN232,B,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,MWF 0905-1000,TOH 108,"Medina-Vilarino, Kristina"
C,SPAN232,C,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,MWF 1045-1140,TOH 108,"Medina-Vilarino, Kristina"
C,SPAN232,D,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,MWF 1150-1245PM,TOH 108,"O'Conner, Jonathan P."
C,SPAN232,E,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,MWF 1255-0150PM,TOH 108,"Cropsey, Kris A."
C,SPAN232,F,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,MWF 0200-0255PM,TOH 108,"Cropsey, Kris A."
C,SPAN232,G,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,T 0800-0925 Th 0800-0920,TOH 314 TOH 314,"Strichartz, Ariel"
C,SPAN232,H,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,T 0935-1100 Th 0930-1050,TOH 312 TOH 312,"Narvaez, Leon"
C,SPAN232,I,,Intermed Spanish II Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,MWF 0200-0255PM,TOH 314,"Olson, Barbara"
C,SPAN250,A,,Gateway Sp-Spkng Wrld Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S WRI,T 0800-0925 Th 0800-0920,TOH 312 TOH 312,"Narvaez, Leon"
C,SPAN250,B,,Gateway Sp-Spkng Wrld Prerequisite: completion of Spanish placement test or preceding course.,,1.00,N,FOL-S WRI,T 1145-0110PM Th 1245-0205PM,TOH 314 TOH 314,"Strichartz, Ariel"
C,SPAN271,,,Heritage Spain,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TOH 310 TOH 310,"O'Conner, Jonathan P."
C,SPAN272,,,Heritage Latin America,,1.00,N,,T 0120-0245PM Th 0215-0335PM,TOH 314 TOH 314,"Medina-Vilarino, Kristina"
C,SPAN275,,,Exploring Hispanic Lit,,1.00,N,ALS-L,T 0935-1100 Th 0930-1050,TOH 314 TOH 314,"Carullo, Sylvia"
C,SPAN276,,,Spanish 1st/2nd Lang,,1.00,N,,T 0120-0245PM Th 0215-0335PM,TOH 310 TOH 310,"Broner, Maggie"
C,SPAN294,,,Academic Internship,,1.00,Y,,,,Staff
O,SPAN298,,,IS/,,1.00,N,,,,Staff
O,SPAN312,,T,Voices: Spanish America,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TOH 108 TOH 108,"Carullo, Sylvia"
C,SPAN313,,T,Lit/Soc/Spain: 1939-2009,,1.00,N,ALS-L,T 0935-1100 Th 0930-1050,TOH 108 TOH 108,"Barnes-Karol, Gwendolyn"
C,SPAN394,,,Academic Internship,,1.00,Y,,,,Staff
O,SPAN398,,,IR/,,1.00,N,,,,Staff
C,STAT110,,,"Prin of Statistics",,1.00,N,AQR,T 0800-0925 Th 0800-0920,RNS 150 RNS 150,"Lane-Getaz, Sharon"
C,STAT110,A,L,Prin of Statistics Lab,,0.00,N,,F 0800-0855,RML 115,"Lane-Getaz, Sharon"
C,STAT110,B,L,Prin of Statistics Lab,,0.00,N,,F 0905-1000,RML 115,"Lane-Getaz, Sharon"
C,STAT110,C,L,Prin of Statistics Lab,,0.00,N,,F 1045-1140,RML 115,"Lane-Getaz, Sharon"
C,STAT212,A,,Statistics for Science This course has class-year limits.,,1.00,N,AQR,MWF 0905-1000,TOH 182,"Ziegler, Kathryn"
C,STAT212,B,,Statistics for Science This course has class-year limits.,,1.00,N,AQR,MWF 1045-1140,RNS 354,"Richey, Matthew"
C,STAT212,C,,Statistics for Science This course has class-year limits.,,1.00,N,AQR,MWF 1150-1245PM,TOH 182,"Ziegler, Kathryn"
O,STAT263,A,,Statistics for Economics,,1.00,N,,MWF 1045-1140,HH 413,"Pomponio, Xun"
O,STAT263,B,,Statistics for Economics,,1.00,N,,T 1145-0110PM Th 1245-0205PM,HH 413 HH 413,"Becker, Anthony"
C,STAT272,A,,Statistical Modeling,,1.00,N,WRI,T 0935-1100 Th 0930-1050,TOH 182 TOH 182,"Roback, Paul J."
O,STAT272,B,,Statistical Modeling,,1.00,N,WRI,T 1145-0110PM Th 1245-0205PM,TOH 182 TOH 182,"Roback, Paul J."
O,STAT282,,T,Top: Biostatistics,,1.00,N,,MWF 1255-0150PM,TOH 182,"Legler, Julie M."
C,STAT294,,,Academic Internship,,1.00,Y,,,,Staff
O,STAT298,,,IS/Analyzing Labor Market,,1.00,N,,,,"Lane-Getaz, Sharon"
C,STAT316,,,Adv Statistical Model,,1.00,N,,MWF 1045-1140,TOH 182,"Roback, Paul J."
O,STAT390,,,Statistical Research,,0.50,N,ORC,MWF 0200-0255PM,TOH 182,"Roback, Paul J."
C,STAT394,,,Academic Internship,,1.00,Y,,,,Staff
O,STAT398,,,IR/,,1.00,N,,,,Staff
O,SWRK221,,,Soc Work/Soc Welfare Not open to first-year students. This course has class year limits.,,1.00,N,WRI,T 0935-1100 Th 0930-1050,TOH 210 TOH 210,"McKibbin, Laura E."
C,SWRK258,,,Social Policy This course has class year limits. Not open to First-Year Students.,,1.00,N,,MWF 1150-1245PM,HH 317,"Carlsen, Mary"
O,SWRK261,,,Incl Pract: Grp/Org/Cm This course has class year limits and is open to majors only.,,1.00,N,,T 1145-0110PM Th 1245-0205PM,HH 319 HH 319,"McKibbin, Laura E."
C,SWRK274,,,Eval/SW Practice/Prog This course is open to Family Studies concentrators and Social Work majors only. This course has class-year limits.,,1.00,N,,T 0800-0925 Th 0800-0920,HH 319 HH 319,"Chandran, Devyani"
C,SWRK294,,,Academic Internship,,1.00,Y,,,,Staff
O,SWRK298,,,IS/,,1.00,N,,,,Staff
O,SWRK381,,,Soc Worker Professional This course is open to Senior Social Work majors only.,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TOH 300 TOH 300,"Carlsen, Mary"
C,SWRK394,,,Academic Internship,,1.00,Y,,,,Staff
O,SWRK398,,,IR/,,1.00,N,,,,Staff
C,THEAT110,,,Intro to Theater,,1.00,N,ALS-A MCD ORC,MWF 0905-1000,TB Kelsey,"Willcoxon, Jeanne I."
C,THEAT115,,,Acting for Non-Majors,,1.00,N,ALS-A ORC,MWF 0905-1000,TB Haugen,"Wilson, Karen"
C,THEAT120,,,Public Speaking,,1.00,N,ORC,M 0700-1000PM,TB 216,"Wartman, Michael"
C,THEAT130,,,Intro to Acting,,1.00,N,ALS-A ORC,T 0120-0245PM Th 0215-0335PM,TB Haugen TB Haugen,"Freeman, Dona W."
C,THEAT230,,,Intermediate Acting,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TB Haugen TB Haugen,"Freeman, Dona W."
O,THEAT233,,,Thtr Prac: Act/Direct Registration by permission of instructor only.,,0.25,Y,,,,"Freeman, Dona W."
C,THEAT240,,,Scenery & Costume Design,,1.00,N,ALS-A,MWF 1150-1245PM,TB Green Rm,"Edwards, Todd F."
C,THEAT252,,,Draw/Paintng/Theater New course,,1.00,N,,T 0800-0925 Th 0800-0920,TB Green Rm TB Green Rm,"Bjorklund, Brian"
O,THEAT253,A,,Th Prac: Design/Tech Prod Registration by permission of instructor only.,,0.25,Y,,,,"Edwards, Todd F."
O,THEAT253,B,,Th Prac: CADD Registration by permission of instructor only.,,0.25,Y,,T 0305-0400PM,TB Green Rm,"Bjorklund, Brian"
C,THEAT270,,,Hist Theater-To 1700,,1.00,N,ALS-L HWC,T 0935-1100 Th 0930-1050,BMC 101 BMC 101,"Willcoxon, Jeanne I."
C,THEAT271,,,Hist Theat-Since 1700,,1.00,N,ALS-L HWC WRI,MWF 0905-1000,TB 216,"Sonnega, William"
C,THEAT294,,,Academic Internship,,1.00,Y,,,,Staff
O,THEAT298,,,IS/,,1.00,N,,,,Staff
O,THEAT298,A,,IS/Projection in Perform,,1.00,N,,,,"Edwards, Todd F."
C,THEAT298,B,,IS/Directing Antigone,,1.00,N,,,,"Wilson, Karen"
C,THEAT338,,,Intermed Stage Direction,,1.00,N,,MWF 1045-1140,RNS 356A,"Gisselman, Gary C."
O,THEAT360,,S,Senior Capstone,,1.00,N,,MWF 1255-0150PM,TB 227,"Wilson, Karen"
C,THEAT394,,,Academic Internship,,1.00,Y,,,,Staff
O,THEAT398,,,IR/,,1.00,N,,,,Staff
C,THEAT398,A,,IR/Advanced Playwriting,,1.00,N,,,,"Sonnega, William"
C,THEAT398,B,,IR/Sound Technology,,1.00,N,,,,"Bjorklund, Brian"
O,THEAT398,C,,IR/Amer Musical Theatre,,1.00,N,,,,"Gisselman, Gary C."
C,WMGST121,,,Intro Womens/Gender St,,1.00,N,WRI,MWF 0905-1000,RML 421,"Richards, Rebecca S."
C,WMGST294,,,Academic Internship,,1.00,Y,,,,Staff
O,WMGST298,,,IS/,,1.00,N,,,,Staff
C,WMGST298,A,,IS/Women and Leadership,,1.00,N,,,,"Richards, Rebecca S."
C,WMGST394,,,Academic Internship,,1.00,Y,,,,Staff
O,WMGST398,,,IR/,,1.00,N,,,,Staff
O,WMGST399,,,Sem: Fem Persp/Work & Fam,,1.00,N,WRI,MWF 1150-1245PM,RNS 124,"LeBlanc, Diane C."
O,WRIT111,A,,First-Year Writing,,1.00,N,FYW,MWF 0800-0855,RML 420,"Kandl, Kimberly A."
C,WRIT111,B,,First-Year Writing,,1.00,N,FYW,MWF 0905-1000,TOH 212,"Bodman, Richard"
C,WRIT111,C,,First-Year Writing,,1.00,N,FYW,MWF 0905-1000,RML 525,"Titus, Mary"
C,WRIT111,D,,First-Year Writing,,1.00,N,FYW,MWF 1045-1140,OM 305,"Wells, Colin"
O,WRIT111,E,,First-Year Writing,,1.00,N,FYW,MWF 1045-1140,RML 525,"Trull, Mary E."
C,WRIT111,F,,First-Year Writing,,1.00,N,FYW,MWF 1150-1245PM,OM 210,"Mbele, Joseph L."
C,WRIT111,G,,First-Year Writing,,1.00,N,FYW,MWF 1255-0150PM,RML 515,"Titus, Mary"
C,WRIT111,H,,First-Year Writing,,1.00,N,FYW,MWF 0200-0255PM,RML 420,"Naito, Jonathan T."
O,WRIT111,I,,First-Year Writing,,1.00,N,FYW,T 0800-0925 Th 0800-0920,RML 420 RML 420,"Stein, Sarah B."
O,WRIT111,J,,First-Year Writing,,1.00,N,FYW,T 0800-0925 Th 0800-0920,RML 520 RML 520,"Paton, Priscilla M."
C,WRIT111,K,,First-Year Writing,,1.00,N,FYW,T 0935-1100 Th 0930-1050,RML 420 RML 420,"Marsalek, Karen E."
C,WRIT111,L,,First-Year Writing,,1.00,N,FYW,T 0935-1100 Th 0930-1050,RML 520 RML 520,"Hepburn, Joan"
C,WRIT111,M,,First-Year Writing,,1.00,N,FYW,T 1145-0110PM Th 1245-0205PM,RML 420 RML 420,"Kwon Dobbs, Jennifer"
C,WRIT111,N,,First-Year Writing,,1.00,N,FYW,T 1145-0110PM Th 1245-0205PM,RML 421 RML 421,"Hill, Jan C."
O,WRIT111,O,,First-Year Writing,,1.00,N,FYW,T 1145-0110PM Th 1245-0205PM,OM 305 OM 305,"Paton, Priscilla M."
C,WRIT111,P,,First-Year Writing,,1.00,N,FYW,T 0120-0245PM Th 0215-0335PM,OM 110 OM 110,"Stein, Sarah B."
C,WRIT111,Q,,First-Year Writing,,1.00,N,FYW,T 0120-0245PM Th 0215-0335PM,TOH 114 TOH 114,"Bridges IV, William H."
C,WRIT211,,T,Top: Sci in World & Word Prerequisite: completion of FYW requirement.,,1.00,N,WRI,MWF 1255-0150PM,RNS 297,"LeBlanc, Diane C."
