St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,SOAN 371,B,,Found Soc Sci Resrch Open to Sociology/Anthropology majors only. Prerequisite: Statistics 110 or 212.,,1.00,N,ORC WRI,MWF 1150-1245PM,HH 302,"Sheppard, Ryan R."
C,SOAN 394,,,Academic Internship,,1.00,Y,,,,Staff
O,SOAN 398,,,IR/,,1.00,N,,,,Staff
C,SPAN 112,A,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0800-0855,TOH 314,"Cropsey, Kris A."
C,SPAN 112,B,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0905-1000,TOH 314,"Cropsey, Kris A."
C,SPAN 112,C,,Beginning Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 1150-1245PM,TOH 110,"Olson, Barbara"
C,SPAN 112,D,,Beginning Spanish II,,1.00,N,,MWF 0200-0255PM,TOH 110,"Olson, Barbara"
C,SPAN 231,A,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0800-0855,TOH 108,"Barnes-Karol, Gwendolyn"
C,SPAN 231,B,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0800-0855,TOH 316,"Narvaez, Leon"
C,SPAN 231,C,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0905-1000,OM 20,"O'Conner, Jonathan P."
C,SPAN 231,D,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0905-1000,TOH 108,"Barnes-Karol, Gwendolyn"
C,SPAN 231,E,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 1045-1140,TOH 314,"Broner, Maggie"
C,SPAN 231,F,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 1045-1140,TOH 108,"Strichartz, Ariel"
C,SPAN 231,G,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 1150-1245PM,TOH 108,"Strichartz, Ariel"
C,SPAN 231,H,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 1255-0150PM,TOH 314,"Medina-Vilarino, Kristina"
C,SPAN 231,I,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 1255-0150PM,TOH 310,"O'Conner, Jonathan P."
C,SPAN 231,J,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0200-0255PM,TOH 314,"Medina-Vilarino, Kristina"
C,SPAN 231,K,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0200-0255PM,TOH 108,"Barnes-Karol, Gwendolyn"
C,SPAN 231,L,,Intermed Spanish I Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,,MWF 0800-0855,TOH 112,"Olson, Barbara"
C,SPAN 232,A,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,MWF 1045-1140,OM 305,"Carullo, Sylvia"
C,SPAN 232,B,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,MWF 1255-0150PM,TOH 110,"Carullo, Sylvia"
C,SPAN 232,C,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,T 0935-1100 Th 0930-1050,TOH 314 TOH 314,"Narvaez, Leon"
C,SPAN 232,D,,Intermed Spanish II Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,FOL-S MCD,T 0120-0245PM Th 0215-0335PM,TOH 314 TOH 314,"Medina-Vilarino, Kristina"
O,SPAN 232,E,,Intermed Spanish II,,1.00,N,FOL-S MCD,T 0935-1100 Th 0930-1050,TOH 112 TOH 112,"Carullo, Sylvia"
C,SPAN 250,A,,Gateway Sp-Spkng Wrld Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,FOL-S WRI,T 0800-0925 Th 0800-0920,TOH 314 TOH 314,"Narvaez, Leon"
C,SPAN 250,B,,Gateway Sp-Spkng Wrld Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,FOL-S WRI,T 0935-1100 Th 0930-1050,TOH 110 TOH 110,"Villate-Isaza, Alberto"
C,SPAN 250,C,,Gateway Sp-Spkng Wrld Prerequisite: Completion of Spanish placement test or preceding course.,,1.00,N,FOL-S WRI,T 1145-0110PM Th 1245-0205PM,TOH 314 TOH 314,"O'Conner, Jonathan P."
O,SPAN 273,,,Heritage/Hispanic US,,1.00,N,MCD,T 1145-0110PM Th 1245-0205PM,TOH 316 TOH 316,"Strichartz, Ariel"
X,SPAN 275,A,,Exploring Hispanic Lit This section has been canceled.,,1.00,N,ALS-L,T 0935-1100 Th 0930-1050,,Staff
C,SPAN 275,B,,Exploring Hispanic Lit,,1.00,N,ALS-L,T 0120-0245PM Th 0215-0335PM,TOH 112 TOH 112,"Villate-Isaza, Alberto"
C,SPAN 276,,,Spanish 1st/2nd Lang,,1.00,N,,MWF 1150-1245PM,TOH 314,"Broner, Maggie"
C,SPAN 294,,,Academic Internship,,1.00,Y,,,,Staff
O,SPAN 298,,,IS/,,1.00,N,,,,Staff
C,SPAN 311,,T,Language in Society,,1.00,N,,T 0120-0245PM Th 0215-0335PM,TOH 316 TOH 316,"Broner, Maggie"
O,SPAN 314,,T,Lit & Soc Latin America,,1.00,N,ALS-L,T 1145-0110PM Th 1245-0205PM,TOH 112 TOH 112,"Villate-Isaza, Alberto"
C,SPAN 394,,,Academic Internship,,1.00,Y,,,,Staff
O,SPAN 398,,,IR/,,1.00,N,,,,Staff
C,STAT 110,,,"Prin of Statistics Students in Stat 110 must also register for one lab section Stat 110 AL/BL/CL.",,1.00,N,AQR,T 0800-0925 Th 0800-0920,RNS 150 RNS 150,"Lane-Getaz, Sharon"
C,STAT 110,A,L,Prin of Statistics Lab,,0.00,N,,F 0800-0855,RML 115,"Lane-Getaz, Sharon"
C,STAT 110,B,L,Prin of Statistics Lab,,0.00,N,,F 0905-1000,RML 115,"Lane-Getaz, Sharon"
C,STAT 110,C,L,Prin of Statistics Lab,,0.00,N,,F 1045-1140,RML 115,"Lane-Getaz, Sharon"
C,STAT 212,A,,Statistics for Science,,1.00,N,AQR,MWF 0905-1000,TOH 182,"Mattson, Heather L."
C,STAT 212,B,,Statistics for Science,,1.00,N,AQR,MWF 1045-1140,TOH 182,"Ziegler, Kathryn"
C,STAT 212,C,,Statistics for Science,,1.00,N,AQR,MWF 1150-1245PM,TOH 182,"Ziegler, Kathryn"
C,STAT 212,D,,Statistics for Science,,1.00,N,AQR,MWF 1255-0150PM,TOH 182,"Roback, Paul J."
C,STAT 263,,,Statistics for Economics,,1.00,N,,MWF 1150-1245PM,HH 413,"Becker, Anthony"
C,STAT 272,,,Statistical Modeling Open to first-year students by permission only.,,1.00,N,WRI,T 0935-1100 Th 0930-1050,TOH 182 TOH 182,"Roback, Paul J."
C,STAT 294,,,Academic Internship,,1.00,Y,,,,Staff
O,STAT 298,,,IS/,,1.00,N,,,,Staff
O,STAT 322,,,Statistical Theory,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TOH 182 TOH 182,"Ziegler, Kathryn"
C,STAT 390,,,Statistical Research By instructor permission only.,,0.50,N,,MWF 0200-0255PM,TOH 182,"Roback, Paul J."
C,STAT 394,,,Academic Internship,,1.00,Y,,,,Staff
O,STAT 398,,,IR/,,1.00,N,,,,Staff
C,SWRK 221,,,Soc Work/Soc Welfare Not open to first-year students. This course has class year limits.,,1.00,N,WRI,MWF 0200-0255PM,HH 516,"Carlsen, Mary"
O,SWRK 246,,,Hum Behav in Soc Env Only open to Juniors who meet the prerequisites.,,1.00,N,,MWF 1045-1140,HH 514,"Chandran, Devyani"
O,SWRK 254,,,Incl Pract: Ind/Fam Open to Junior Social Work majors only.,,1.00,N,ORC,T 0120-0245PM Th 0215-0335PM,TOH 312 TOH 312,"Smalling, Susan E."
C,SWRK 294,,,Academic Internship,,1.00,Y,,,,"Carlsen, Mary"
O,SWRK 298,,,IS/,,1.00,N,,,,Staff
O,SWRK 373,,,Culturally Comp Pract Open to Senior Social Work majors only.,,1.00,N,,MWF 0800-1000 MWF 1150-0150PM Th 0800-1050 Th 1130-0200PM,RNS 356A RNS 356A RNS 356A RNS 356A,"Smalling, Susan E."
C,SWRK 380,,,Field Practicum Open to Senior Social Work majors only. Meets M-F from 8:00-5:00 and M from 7-10 p.m.,,3.00,N,,,,"Smalling, Susan E."
C,SWRK 394,,,Academic Internship,,1.00,Y,,,,Staff
O,SWRK 398,,,IR/,,1.00,N,,,,Staff
C,THEAT 100,,,Oral Interpretation,,1.00,N,ALS-A ORC,MWF 1255-0150PM,TB 227,"Wilson, Karen"
C,THEAT 110,,,Intro to Theater,,1.00,N,ALS-A MCD ORC,MWF 0905-1000,DC 305,"Freeman, Dona W."
C,THEAT 115,A,,Acting for Non-Majors,,1.00,N,ALS-A ORC,T 0120-0245PM Th 0215-0335PM,TB Haugen TB Haugen,"Willcoxon, Jeanne I."
C,THEAT 115,B,,Acting for Non-Majors,,1.00,N,ALS-A ORC,MWF 1045-1140,TB Haugen,"Freeman, Dona W."
C,THEAT 120,,,Public Speaking,,1.00,N,ORC,Th 0700-1000PM,TB 216,"Wartman, Michael"
C,THEAT 130,,,Intro to Acting,,1.00,N,ALS-A ORC,MWF 1150-1245PM,TB Haugen,"Freeman, Dona W."
C,THEAT 140,A,,Intro to Design: Perform,,1.00,N,ALS-A,T 0120-0245PM Th 0215-0335PM,TB Green Rm TB Green Rm,"Bjorklund, Brian"
O,THEAT 140,B,,Intro to Design: Perform Open to first-year students only.,,1.00,N,ALS-A,MWF 1255-0150PM,TB Green Rm,"Edwards, Todd F."
C,THEAT 180,,,Text and Performance,,1.00,N,ALS-L WRI,MWF 1045-1140,TB 216,"Sonnega, William"
C,THEAT 232,,,Beginning Stage Direction,,1.00,N,,MWF 0905-1000,DC 204,"Gisselman, Gary C."
C,THEAT 233,A,,Thtr Prac: Act/Direct Registration by permission of instructor only. Closed during web registration.,,0.25,Y,,,,"Wilson, Karen"
C,THEAT 233,B,,Thtr Prac: Act/Direct Registration by permission of instructor only. Closed during web registration.,,0.25,Y,,,,"Gisselman, Gary C."
C,THEAT 250,,,Lighting & Sound,,1.00,N,ALS-A,T 0935-1100 Th 0930-1050,TB Haugen TB Haugen,"Bjorklund, Brian"
C,THEAT 253,,,Th Prac: Design/Tech Prod Registration by permission of instructor only. Closed during web registration.,,0.25,Y,,,,"Edwards, Todd F."
C,THEAT 294,,,Academic Internship,,1.00,Y,,,,Staff
O,THEAT 294,A,,Academic Internship,,0.50,Y,,,,"Willcoxon, Jeanne I."
O,THEAT 298,,,IS/,,1.00,N,,,,Staff
O,THEAT 298,A,,IS/Technical Direction,,1.00,N,,,,"Edwards, Todd F."
O,THEAT 298,B,,IS/Adv Costume Production,,1.00,N,,,,"Jillson, Aimee J."
O,THEAT 298,C,,IS/Women on Stage,,1.00,N,,,,"Willcoxon, Jeanne I."
C,THEAT 380,,T,Top: Who Owns the Arts Prerequisite: Completion of BTS-T requirement or permission of instructor. Open only to rising Seniors and Juniors during web registration.,,1.00,N,EIN ORC,MWF 1045-1140,TB 227,"Wilson, Karen"
C,THEAT 394,,,Academic Internship,,1.00,Y,,,,Staff
O,THEAT 398,,,IR/Children's Theater,,1.00,N,,,,"Willcoxon, Jeanne I."
C,WMGST 121,A,,Intro Womens/Gender St,,1.00,N,MCD WRI,MWF 1255-0150PM,DC 204,"Thompson, Nancy M."
C,WMGST 121,B,,Intro Womens/Gender St,,1.00,N,MCD WRI,MWF 0905-1000,RML 520,"Al Atiyat, Ibtesam"
C,WMGST 294,,,Academic Internship,,1.00,Y,,,,Staff
O,WMGST 298,,,IS/,,1.00,N,,,,Staff
C,WMGST 394,,,Academic Internship,,1.00,Y,,,,Staff
O,WMGST 398,,,IR/,,1.00,N,,,,Staff
C,WRIT 107,A,,Intro/Academic Wri,,1.00,N,,MWF 0800-0855,RML 420,"Richards, Rebecca S."
C,WRIT 107,B,,Intro/Academic Wri,,1.00,N,,MWF 1045-1140,OM 240,"Berry, Anne G."
C,WRIT 107,C,,Intro/Academic Wri,,1.00,N,,T 0120-0245PM Th 0215-0335PM,TOH 214 TOH 214,"Campbell, Heather"
C,WRIT 110,A,,Skills in Composition,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TB 227 TB 227,"Willcoxon, Jeanne I."
C,WRIT 110,B,,Skills in Composition,,1.00,N,,MWF 1255-0150PM,OM 20,"LeBlanc, Diane C."
C,WRIT 111,A,,First-Year Writing,,1.00,N,FYW,MWF 0800-0855,RML 421,"Schwehn, Kaethe"
C,WRIT 111,B,,First-Year Writing,,1.00,N,FYW,MWF 0905-1000,RML 420,"Richards, Rebecca S."
C,WRIT 111,C,,First-Year Writing,,1.00,N,FYW,MWF 0905-1000,OM 305,"Naito, Jonathan T."
C,WRIT 111,D,,First-Year Writing,,1.00,N,FYW,MWF 1045-1140,RML 420,"Richards, Rebecca S."
C,WRIT 111,E,,First-Year Writing,,1.00,N,FYW,MWF 1150-1245PM,DC 204,"Kwon Dobbs, Jennifer"
C,WRIT 111,F,,First-Year Writing,,1.00,N,FYW,MWF 1150-1245PM,TOH 214,"Schwehn, Kaethe"
C,WRIT 111,G,,First-Year Writing,,1.00,N,FYW,MWF 1255-0150PM,RML 421,"Trull, Mary E."
C,WRIT 111,H,,First-Year Writing,,1.00,N,FYW,MWF 0200-0255PM,RML 420,"Mbele, Joseph L."
C,WRIT 111,I,,First-Year Writing,,1.00,N,FYW,MWF 0200-0255PM,TOH 214,"Kelly, Maria L."
C,WRIT 111,J,,First-Year Writing,,1.00,N,FYW,T 0800-0925 Th 0800-0920,TOH 186 TOH 186,"Zorn, Paul"
C,WRIT 111,K,,First-Year Writing,,1.00,N,FYW,T 0800-0925 Th 0800-0920,DC 204 DC 204,"Rohn, Matthew"
C,WRIT 111,L,,First-Year Writing,,1.00,N,FYW,T 0935-1100 Th 0930-1050,RML 420 RML 420,"Holly, Carol"
C,WRIT 111,M,,First-Year Writing,,1.00,N,FYW,T 0935-1100 Th 0930-1050,RML 520 RML 520,"Marsalek, Karen E."
C,WRIT 111,N,,First-Year Writing,,1.00,N,FYW,T 1145-0110PM Th 1245-0205PM,RML 421 RML 421,"Hepburn, Joan"
C,WRIT 111,O,,First-Year Writing,,1.00,N,FYW,T 1145-0110PM Th 1245-0205PM,RML 525 RML 525,"Postlethwaite, Diana"
C,WRIT 111,P,,First-Year Writing,,1.00,N,FYW,T 1145-0110PM Th 1245-0205PM,BMC 110 BMC 110,"Stein, Sarah B."
C,WRIT 111,Q,,First-Year Writing,,1.00,N,FYW,T 0120-0245PM Th 0215-0335PM,RML 420 RML 420,"Hill, Jan C."
C,WRIT 111,R,,First-Year Writing,,1.00,N,FYW,T 0120-0245PM Th 0215-0335PM,RML 525 RML 525,"Postlethwaite, Diana"
C,WRIT 111,S,,First-Year Writing,,1.00,N,FYW,T 0120-0245PM Th 0215-0335PM,BMC 110 BMC 110,"Stein, Sarah B."
